batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,season,player_name,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,match_number,result,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,economy,deliveries,wickets_taken,bowling_contribution,runs_conceded
0.0,21.7998,22,8,0,38,3,1021,3,2,0,1,16.6821,21.7998,2,Thilan Thushara,0,0,0,0,10,0.0,0.0,270,4,290,269.0,6,452150,1,0.0,25.6873,20.0,5.0,0.0,47.0,7.0,1023.0,3.0,0.0,15.1481,21.458,6.33,54.0,3.0,0.2111111111111111,57.0
55.6003,43.7288,22,8,0,38,3,1021,3,2,0,1,11.4786,27.4583,2,Thisara Perera,0,0,0,0,10,0.0,0.0,270,4,290,269.0,6,452150,1,441.988,19.0567,20.0,5.0,0.0,47.0,7.0,1023.0,3.0,0.0,16.9057,85.9906,8.25,24.0,1.0,0.12222222222222222,33.0
62.9666,26.0915,18,12,0,45,5,1023,3,1,0,0,32.4928,49.9098,2,Upul Tharanga,69,97,5,0,1,0.2923728813559322,71.13,236,10,287,236.0,9,452151,0,0.0,0.0,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,18,12,0,45,5,1023,3,1,0,0,65.3992,102.045,2,Tillakaratne Dilshan,78,66,9,2,2,0.3305084745762712,118.18,236,10,287,236.0,9,452151,0,264.519,9.7462,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,14.8218,9.65158,4.38,48.0,1.0,0.1483050847457627,35.0
58.7808,58.7808,18,12,0,45,5,1023,3,1,0,0,42.8721,34.3766,2,Dinesh Chandimal,6,13,0,0,3,0.025423728813559324,46.15,236,10,287,236.0,9,452151,0,0.0,0.0,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3925,24.3925,18,12,0,45,5,1023,3,1,0,0,24.3457,16.696,2,Chamara Kapugedera,12,16,0,0,4,0.05084745762711865,75.0,236,10,287,236.0,9,452151,0,0.0,0.0,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,4.1979,4.4447,4.0,12.0,0.0,0.03389830508474576,8.0
33.3753,47.0303,18,12,0,45,5,1023,3,1,0,0,34.1474,23.2675,2,Thilan Samaraweera,16,31,1,0,5,0.06779661016949153,51.61,236,10,287,236.0,9,452151,0,0.0,0.0,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.4101,31.4101,18,12,0,45,5,1023,3,1,0,0,33.7178,16.4525,2,Jeevan Mendis,7,8,1,0,6,0.029661016949152543,87.5,236,10,287,236.0,9,452151,0,122.804,122.804,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,27.8866,17.01,5.25,48.0,0.0,0.17796610169491525,42.0
53.017,23.4752,18,12,0,45,5,1023,3,1,0,0,17.9275,17.4355,2,Lahiru Thirimanne,15,21,0,0,7,0.0635593220338983,71.43,236,10,287,236.0,9,452151,0,0.0,0.0,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.6003,43.7288,18,12,0,45,5,1023,3,1,0,0,11.4786,33.6222,2,Thisara Perera,8,16,0,0,8,0.03389830508474576,50.0,236,10,287,236.0,9,452151,0,441.988,19.0567,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,16.9057,17.7583,12.0,12.0,0.0,0.1016949152542373,24.0
22.8244,20.5623,18,12,0,45,5,1023,3,1,0,0,19.4876,19.1924,2,Suraj Randiv,9,9,1,0,9,0.038135593220338986,100.0,236,10,287,236.0,9,452151,0,105.123,30.9399,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,31.6447,21.1845,4.22,54.0,0.0,0.16101694915254236,38.0
0.0,21.7998,18,12,0,45,5,1023,3,1,0,0,16.6821,16.4525,2,Thilan Thushara,7,8,0,1,10,0.029661016949152543,87.5,236,10,287,236.0,9,452151,0,0.0,25.6873,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,15.1481,22.1714,5.08,59.0,1.0,0.211864406779661,50.0
0.0,0.0,18,12,0,45,5,1023,3,1,0,0,0.2566,0.2238,2,Dilhara Fernando,0,2,0,0,11,0.0,0.0,236,10,287,236.0,9,452151,0,58.5243,58.5243,20.0,12.0,0.0,40.0,4.0,1020.0,3.0,0.0,15.9834,16.4044,4.11,54.0,0.0,0.15677966101694915,37.0
62.9666,26.0915,24,4,0,39,4,1018,3,2,0,1,32.4928,49.9098,2,Upul Tharanga,72,79,8,1,1,0.35467980295566504,91.14,203,1,208,200.0,7,452152,1,0.0,0.0,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,24,4,0,39,4,1018,3,2,0,1,65.3992,102.045,2,Tillakaratne Dilshan,108,102,14,0,2,0.5320197044334976,105.88,203,1,208,200.0,7,452152,1,264.519,9.7462,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,14.8218,9.65158,7.0,12.0,0.0,0.06896551724137931,14.0
58.7808,58.7808,24,4,0,39,4,1018,3,2,0,1,42.8721,34.3766,2,Dinesh Chandimal,16,27,1,0,3,0.07881773399014778,59.26,203,1,208,200.0,7,452152,1,0.0,0.0,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.7214,19.7214,24,4,0,39,4,1018,3,2,0,1,19.7214,19.7214,2,Ajantha Mendis,0,0,0,0,10,0.0,0.0,203,1,208,200.0,7,452152,1,183.552,183.552,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,24.4245,12.7384,4.4,60.0,2.0,0.21674876847290642,44.0
22.8244,20.5623,24,4,0,39,4,1018,3,2,0,1,19.4876,19.1924,2,Suraj Randiv,0,0,0,0,10,0.0,0.0,203,1,208,200.0,7,452152,1,105.123,30.9399,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,31.6447,21.1845,4.5,48.0,0.0,0.17733990147783252,36.0
38.8512,38.8512,24,4,0,39,4,1018,3,2,0,1,26.1857,17.4876,2,Nuwan Kulasekara,0,0,0,0,10,0.0,0.0,203,1,208,200.0,7,452152,1,413.386,17.9419,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,20.4915,29.9097,2.43,42.0,1.0,0.08374384236453201,17.0
31.4101,31.4101,24,4,0,39,4,1018,3,2,0,1,33.7178,16.4525,2,Jeevan Mendis,0,0,0,0,10,0.0,0.0,203,1,208,200.0,7,452152,1,122.804,122.804,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,27.8866,17.01,4.0,54.0,2.0,0.17733990147783252,36.0
75.4504,75.4504,24,4,0,39,4,1018,3,2,0,1,75.4504,27.9644,2,Angelo Mathews,0,0,0,0,10,0.0,0.0,203,1,208,200.0,7,452152,1,354.802,354.802,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,7.8393,11.8636,3.5,24.0,0.0,0.06896551724137931,14.0
0.0,0.0,24,4,0,39,4,1018,3,2,0,1,0.2566,0.2238,2,Dilhara Fernando,0,0,0,0,10,0.0,0.0,203,1,208,200.0,7,452152,1,58.5243,58.5243,23.0,3.0,0.0,46.0,9.0,1020.0,3.0,0.0,15.9834,16.4044,4.0,54.0,3.0,0.17733990147783252,36.0
62.9666,26.0915,27,3,5,88,48,1010,2,1,0,1,26.0712,28.0572,2,Upul Tharanga,11,16,2,0,1,0.045454545454545456,68.75,242,9,300,242.0,11,455231,1,0.0,0.0,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,27,3,5,88,48,1010,2,1,0,1,39.453,33.4671,2,Tillakaratne Dilshan,18,25,3,0,2,0.0743801652892562,72.0,242,9,300,242.0,11,455231,1,0.0,0.0,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.1185,45.5833,27,3,5,88,48,1010,2,1,0,1,30.046,30.6193,2,Kumar Sangakkara,42,63,4,0,3,0.17355371900826447,66.67,242,9,300,242.0,11,455231,1,0.0,0.0,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.1022,51.1083,27,3,5,88,48,1010,2,1,0,1,34.1429,29.3352,2,Mahela Jayawardene,54,64,3,0,4,0.2231404958677686,84.38,242,9,300,242.0,11,455231,1,0.0,0.0,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.3753,47.0303,27,3,5,88,48,1010,2,1,0,1,24.9261,12.0704,2,Thilan Samaraweera,17,22,0,0,5,0.07024793388429752,77.27,242,9,300,242.0,11,455231,1,0.0,0.0,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,75.4504,27,3,5,88,48,1010,2,1,0,1,28.2105,38.4666,2,Angelo Mathews,55,61,4,0,6,0.22727272727272727,90.16,242,9,300,242.0,11,455231,1,354.802,354.802,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,1.0,35.1855,73.4666,3.8,60.0,2.0,0.15702479338842976,38.0
24.3925,24.3925,27,3,5,88,48,1010,2,1,0,1,28.4033,11.8216,2,Chamara Kapugedera,2,6,0,0,7,0.008264462809917356,33.33,242,9,300,242.0,11,455231,1,0.0,0.0,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.6281,21.6281,27,3,5,88,48,1010,2,1,0,1,11.0947,5.55642,2,Farveez Maharoof,1,3,0,0,8,0.004132231404958678,33.33,242,9,300,242.0,11,455231,1,75.058,75.058,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,1.0,17.2465,33.9319,6.63,48.0,0.0,0.2190082644628099,53.0
38.8512,38.8512,27,3,5,88,48,1010,2,1,0,1,23.6153,20.2064,2,Nuwan Kulasekara,14,27,0,0,9,0.05785123966942149,51.85,242,9,300,242.0,11,455231,1,413.386,17.9419,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,1.0,37.0663,57.8118,2.78,54.0,0.0,0.10330578512396695,25.0
35.5758,35.5758,27,3,5,88,48,1010,2,1,0,1,20.3233,17.3991,2,Lasith Malinga,16,12,1,1,10,0.06611570247933884,133.33,242,9,300,242.0,11,455231,1,594.115,594.115,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,1.0,43.6984,92.8711,3.4,60.0,5.0,0.14049586776859505,34.0
0.0,0.0,27,3,5,88,48,1010,2,1,0,1,12.4274,8.4566,2,Muttiah Muralitharan,1,1,0,0,11,0.004132231404958678,100.0,242,9,300,242.0,11,455231,1,68.7865,68.7865,24.0,3.0,6.0,99.0,34.0,1011.0,2.0,1.0,26.1973,26.3519,7.1,60.0,1.0,0.29338842975206614,71.0
62.9666,26.0915,27,2,7,91,56,1009,2,1,0,1,26.0712,40.7923,2,Upul Tharanga,54,73,5,1,1,0.17307692307692307,73.97,312,4,300,312.0,13,455233,1,0.0,0.0,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,27,2,7,91,56,1009,2,1,0,1,39.453,59.914,2,Tillakaratne Dilshan,71,51,11,1,2,0.22756410256410256,139.22,312,4,300,312.0,13,455233,1,264.519,9.7462,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,1.0,26.4389,18.1202,3.7,60.0,3.0,0.11858974358974358,37.0
72.1185,45.5833,27,2,7,91,56,1009,2,1,0,1,30.046,42.9488,2,Kumar Sangakkara,52,69,4,0,3,0.16666666666666666,75.36,312,4,300,312.0,13,455233,1,0.0,0.0,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.1022,51.1083,27,2,7,91,56,1009,2,1,0,1,34.1429,27.3898,2,Mahela Jayawardene,43,35,6,0,4,0.13782051282051283,122.86,312,4,300,312.0,13,455233,1,0.0,0.0,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,75.4504,27,2,7,91,56,1009,2,1,0,1,28.2105,49.4372,2,Angelo Mathews,42,41,1,1,5,0.1346153846153846,102.44,312,4,300,312.0,13,455233,1,0.0,0.0,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3925,24.3925,27,2,7,91,56,1009,2,1,0,1,28.4033,57.162,2,Chamara Kapugedera,37,30,1,2,6,0.11858974358974358,123.33,312,4,300,312.0,13,455233,1,0.0,0.0,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.4578,27,2,7,91,56,1009,2,1,0,1,0.0,0.0,2,Chanaka Welegedara,0,0,0,0,10,0.0,0.0,312,4,300,312.0,13,455233,1,0.0,20.1244,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,1.0,18.8491,20.1245,3.88,48.0,2.0,0.09935897435897435,31.0
38.8512,38.8512,27,2,7,91,56,1009,2,1,0,1,23.6153,13.4982,2,Nuwan Kulasekara,0,0,0,0,10,0.0,0.0,312,4,300,312.0,13,455233,1,413.386,17.9419,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,1.0,37.0663,31.7433,6.5,36.0,1.0,0.125,39.0
35.5758,35.5758,27,2,7,91,56,1009,2,1,0,1,20.3233,19.761,2,Lasith Malinga,0,0,0,0,10,0.0,0.0,312,4,300,312.0,13,455233,1,594.115,594.115,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,1.0,43.6984,34.5052,4.2,50.0,2.0,0.11217948717948718,35.0
0.0,0.0,27,2,7,91,56,1009,2,1,0,1,12.4274,0.0,2,Muttiah Muralitharan,0,0,0,0,10,0.0,0.0,312,4,300,312.0,13,455233,1,68.7865,68.7865,24.0,3.0,8.0,99.0,57.0,1010.0,1.0,1.0,26.1973,10.282,4.75,48.0,2.0,0.12179487179487179,38.0
62.9666,26.0915,25,4,6,99,54,1010,2,2,1,1,26.0712,29.9183,2,Upul Tharanga,38,46,6,0,1,0.18009478672985782,82.61,211,3,225,210.0,16,455236,1,0.0,0.0,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,25,4,6,99,54,1010,2,2,1,1,39.453,38.0494,2,Tillakaratne Dilshan,24,16,4,1,2,0.11374407582938388,150.0,211,3,225,210.0,16,455236,1,0.0,0.0,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.1185,45.5833,25,4,6,99,54,1010,2,2,1,1,30.046,38.9143,2,Kumar Sangakkara,73,82,10,0,3,0.3459715639810427,89.02,211,3,225,210.0,16,455236,1,0.0,0.0,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.1022,51.1083,25,4,6,99,54,1010,2,2,1,1,34.1429,37.9844,2,Mahela Jayawardene,53,67,5,1,4,0.25118483412322273,79.1,211,3,225,210.0,16,455236,1,0.0,0.0,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12.2085,25,4,6,99,54,1010,2,2,1,1,26.7018,16.3609,2,Thilina Kandamby,7,14,0,0,5,0.03317535545023697,50.0,211,3,225,210.0,16,455236,1,0.0,18.8501,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,12.6297,18.8668,4.67,18.0,0.0,0.06635071090047394,14.0
22.8244,20.5623,25,4,6,99,54,1010,2,2,1,1,24.8113,19.6594,2,Suraj Randiv,0,0,0,0,10,0.0,0.0,211,3,225,210.0,16,455236,1,105.123,30.9399,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,23.9232,53.84,4.44,54.0,0.0,0.1895734597156398,40.0
21.6281,21.6281,25,4,6,99,54,1010,2,2,1,1,11.0947,20.9862,2,Farveez Maharoof,0,0,0,0,10,0.0,0.0,211,3,225,210.0,16,455236,1,75.058,75.058,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,17.2465,22.5661,4.2,60.0,5.0,0.1990521327014218,42.0
19.8964,19.8964,25,4,6,99,54,1010,2,2,1,1,32.5381,15.052,2,Rangana Herath,0,0,0,0,10,0.0,0.0,211,3,225,210.0,16,455236,1,235.698,235.698,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,13.8605,44.2538,4.43,42.0,2.0,0.14691943127962084,31.0
75.4504,75.4504,25,4,6,99,54,1010,2,2,1,1,28.2105,45.2291,2,Angelo Mathews,0,0,0,0,10,0.0,0.0,211,3,225,210.0,16,455236,1,354.802,354.802,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,35.1855,82.1064,6.17,36.0,1.0,0.17535545023696683,37.0
0.0,4.4578,25,4,6,99,54,1010,2,2,1,1,0.0,4.4578,2,Chanaka Welegedara,0,0,0,0,10,0.0,0.0,211,3,225,210.0,16,455236,1,0.0,20.1244,27.0,5.0,4.0,91.0,51.0,1009.0,2.0,0.0,18.8491,20.5927,5.6,45.0,0.0,0.1990521327014218,42.0
62.9666,26.0915,25,4,11,100,57,1008,1,2,1,0,26.0712,29.9183,2,Upul Tharanga,16,30,1,0,1,0.0855614973262032,53.33,187,10,268,269.0,18,455237,0,0.0,0.0,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,25,4,11,100,57,1008,1,2,1,0,39.453,38.0494,2,Tillakaratne Dilshan,0,2,0,0,2,0.0,0.0,187,10,268,269.0,18,455237,0,264.519,9.7462,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,26.4389,51.7822,6.0,30.0,0.0,0.16042780748663102,30.0
72.1185,45.5833,25,4,11,100,57,1008,1,2,1,0,30.046,38.9143,2,Kumar Sangakkara,17,38,2,0,3,0.09090909090909091,44.74,187,10,268,269.0,18,455237,0,0.0,0.0,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.1022,51.1083,25,4,11,100,57,1008,1,2,1,0,34.1429,37.9844,2,Mahela Jayawardene,11,19,1,0,4,0.058823529411764705,57.89,187,10,268,269.0,18,455237,0,0.0,0.0,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,75.4504,25,4,11,100,57,1008,1,2,1,0,28.2105,45.2291,2,Angelo Mathews,0,2,0,0,5,0.0,0.0,187,10,268,269.0,18,455237,0,354.802,354.802,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,35.1855,82.1064,5.33,18.0,0.0,0.0855614973262032,16.0
0.0,12.2085,25,4,11,100,57,1008,1,2,1,0,26.7018,16.3609,2,Thilina Kandamby,31,45,2,0,6,0.1657754010695187,68.89,187,10,268,269.0,18,455237,0,0.0,18.8501,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,12.6297,18.8668,5.29,42.0,2.0,0.19786096256684493,37.0
24.3925,24.3925,25,4,11,100,57,1008,1,2,1,0,28.4033,20.5678,2,Chamara Kapugedera,55,88,4,1,7,0.29411764705882354,62.5,187,10,268,269.0,18,455237,0,0.0,0.0,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.6281,21.6281,25,4,11,100,57,1008,1,2,1,0,11.0947,20.9862,2,Farveez Maharoof,10,14,1,0,8,0.053475935828877004,71.43,187,10,268,269.0,18,455237,0,75.058,75.058,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,17.2465,22.5661,6.83,36.0,0.0,0.2192513368983957,41.0
38.8512,38.8512,25,4,11,100,57,1008,1,2,1,0,23.6153,18.8785,2,Nuwan Kulasekara,20,16,4,0,9,0.10695187165775401,125.0,187,10,268,269.0,18,455237,0,413.386,17.9419,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,37.0663,72.3546,4.89,54.0,1.0,0.23529411764705882,44.0
35.5758,35.5758,25,4,11,100,57,1008,1,2,1,0,20.3233,22.6286,2,Lasith Malinga,7,11,1,0,10,0.0374331550802139,63.64,187,10,268,269.0,18,455237,0,594.115,594.115,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,43.6984,93.0253,5.7,60.0,2.0,0.3048128342245989,57.0
0.0,0.0,25,4,11,100,57,1008,1,2,1,0,12.4274,7.149,2,Muttiah Muralitharan,2,5,0,0,11,0.0106951871657754,40.0,187,10,268,269.0,18,455237,0,68.7865,68.7865,27.0,5.0,10.0,95.0,60.0,1008.0,1.0,0.0,26.1973,37.9249,3.4,60.0,0.0,0.18181818181818182,34.0
62.9666,26.0915,23,5,1,92,21,1010,3,2,1,0,26.0712,24.1167,2,Upul Tharanga,70,109,9,0,1,0.358974358974359,64.22,195,7,245,193.0,13,456664,1,0.0,0.0,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,23,5,1,92,21,1010,3,2,1,0,39.453,40.629,2,Tillakaratne Dilshan,5,9,1,0,2,0.02564102564102564,55.56,195,7,245,193.0,13,456664,1,0.0,0.0,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.1185,45.5833,23,5,1,92,21,1010,3,2,1,0,30.046,40.8657,2,Kumar Sangakkara,48,62,5,0,3,0.24615384615384617,77.42,195,7,245,193.0,13,456664,1,0.0,0.0,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.1022,51.1083,23,5,1,92,21,1010,3,2,1,0,34.1429,30.5283,2,Mahela Jayawardene,5,11,0,0,4,0.02564102564102564,45.45,195,7,245,193.0,13,456664,1,0.0,0.0,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.3753,47.0303,23,5,1,92,21,1010,3,2,1,0,24.9261,39.0077,2,Thilan Samaraweera,36,38,4,0,5,0.18461538461538463,94.74,195,7,245,193.0,13,456664,1,0.0,0.0,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,75.4504,23,5,1,92,21,1010,3,2,1,0,28.2105,28.4227,2,Angelo Mathews,0,1,0,0,6,0.0,0.0,195,7,245,193.0,13,456664,1,354.802,354.802,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,35.1855,37.8722,3.6,60.0,3.0,0.18461538461538463,36.0
38.8512,38.8512,23,5,1,92,21,1010,3,2,1,0,23.6153,24.6084,2,Nuwan Kulasekara,7,3,0,1,7,0.035897435897435895,233.33,195,7,245,193.0,13,456664,1,413.386,17.9419,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,37.0663,58.0883,4.29,49.0,1.0,0.1794871794871795,35.0
19.8964,19.8964,23,5,1,92,21,1010,3,2,1,0,32.5381,17.7086,2,Rangana Herath,2,3,0,0,8,0.010256410256410256,66.67,195,7,245,193.0,13,456664,1,235.698,235.698,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,13.8605,46.0288,3.5,60.0,2.0,0.1794871794871795,35.0
24.3925,24.3925,23,5,1,92,21,1010,3,2,1,0,28.4033,20.849,2,Chamara Kapugedera,9,9,1,0,9,0.046153846153846156,100.0,195,7,245,193.0,13,456664,1,0.0,0.0,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.5758,35.5758,23,5,1,92,21,1010,3,2,1,0,20.3233,13.3835,2,Lasith Malinga,0,0,0,0,10,0.0,0.0,195,7,245,193.0,13,456664,1,594.115,594.115,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,43.6984,51.0771,3.5,60.0,3.0,0.1794871794871795,35.0
19.7214,19.7214,23,5,1,92,21,1010,3,2,1,0,19.7214,5.9602,2,Ajantha Mendis,0,0,0,0,10,0.0,0.0,195,7,245,193.0,13,456664,1,183.552,183.552,27.0,8.0,1.0,74.0,29.0,1010.0,3.0,0.0,20.1545,20.6891,4.2,60.0,1.0,0.2153846153846154,42.0
62.9666,26.0915,27,2,3,82,37,1010,2,1,0,1,26.0712,29.9183,2,Upul Tharanga,0,1,0,0,1,0.0,0.0,170,10,277,170.0,11,456663,0,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,45.9018,27,2,3,82,37,1010,2,1,0,1,39.453,38.0494,2,Tillakaratne Dilshan,45,62,5,0,2,0.2647058823529412,72.58,170,10,277,170.0,11,456663,0,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.1185,45.5833,27,2,3,82,37,1010,2,1,0,1,30.046,38.9143,2,Kumar Sangakkara,2,12,0,0,3,0.011764705882352941,16.67,170,10,277,170.0,11,456663,0,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.1022,51.1083,27,2,3,82,37,1010,2,1,0,1,34.1429,37.9844,2,Mahela Jayawardene,4,11,0,0,4,0.023529411764705882,36.36,170,10,277,170.0,11,456663,0,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.3753,47.0303,27,2,3,82,37,1010,2,1,0,1,24.9261,29.6167,2,Thilan Samaraweera,7,23,1,0,5,0.041176470588235294,30.43,170,10,277,170.0,11,456663,0,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,75.4504,27,2,3,82,37,1010,2,1,0,1,28.2105,45.2291,2,Angelo Mathews,15,26,2,0,6,0.08823529411764706,57.69,170,10,277,170.0,11,456663,0,354.802,354.802,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,1.0,35.1855,82.1064,4.57,42.0,2.0,0.18823529411764706,32.0
24.3925,24.3925,27,2,3,82,37,1010,2,1,0,1,28.4033,20.5678,2,Chamara Kapugedera,10,28,0,0,7,0.058823529411764705,35.71,170,10,277,170.0,11,456663,0,0.0,0.0,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.8244,20.5623,27,2,3,82,37,1010,2,1,0,1,24.8113,19.6594,2,Suraj Randiv,43,61,4,0,8,0.2529411764705882,70.49,170,10,277,170.0,11,456663,0,105.123,30.9399,24.0,4.0,3.0,95.0,47.0,1010.0,2.0,1.0,23.9232,53.84,5.07,45.0,0.0,0.2235294117647059,38.0
